client_id,first_name,last_name,gender,date_of_birth,phone_number,email,address,city,state,postal_code,date_of_registration,client_type
1023,Tina,Lowe,male,1998-11-17,703-253-8452,tina.lowe@outlook.com,05026 Moore Glens Suite 039,Mount Vernon,New York,12301,2020-05-25,landlord
1024,David,Vargas,female,1981-04-13,548-936-3830,david.vargas@yahoo.com,9653 King Common,New York,New York,14201,2021-07-02,landlord
1025,Lauren,Mcmillan,male,1979-03-22,312-672-2044,lauren.mcmillan@hotmail.com,641 Lorraine Prairie,Mount Vernon,New York,13501,2024-05-17,seller
1026,David,Jones,female,1991-07-11,203-413-2651,david.jones@gmail.com,054 Tonya Heights,New York,New York,10550,2024-05-23,buyer
1027,Bianca,Riley,male,1963-11-02,777-849-7090,bianca.riley@yahoo.com,989 Simon Loop Apt. 907,Yonkers,New York,10701,2022-09-30,landlord
1028,Danielle,Mckay,female,1995-02-02,963-556-3896,danielle.mckay@gmail.com,35574 Powell Station Apt. 943,Albany,New York,14201,2020-08-27,renter
1029,Emily,Hardy,female,1976-07-07,264-300-7753,emily.hardy@yahoo.com,4915 Simmons Road Suite 343,Yonkers,New York,13201,2023-06-15,buyer
1030,Julie,Garcia,female,1941-03-24,682-400-7704,julie.garcia@yahoo.com,371 Daniel Manor Suite 334,Buffalo,New York,12301,2023-09-14,renter
1031,Norman,Davis,female,1987-06-01,340-870-3851,norman.davis@hotmail.com,05482 Moore Parkway,Rochester,New York,10801,2021-07-31,seller
1032,Cheryl,Arroyo,female,1940-12-19,724-128-6554,cheryl.arroyo@gmail.com,20234 Joseph Land Apt. 611,Yonkers,New York,12301,2020-06-13,seller
1033,Tiffany,Cameron,female,1998-05-23,170-893-4763,tiffany.cameron@gmail.com,27682 Marks River,Buffalo,New York,12301,2024-03-21,landlord
1034,Jacob,Mcdowell,female,1961-05-27,990-422-5572,jacob.mcdowell@outlook.com,440 Scott Highway Apt. 657,Rochester,New York,13501,2023-02-22,renter
1035,James,Lopez,female,1985-02-17,176-663-5899,james.lopez@yahoo.com,0111 Tammy Grove,New York,New York,13201,2023-06-25,landlord
1036,Marcus,Garrett,male,1992-01-31,449-537-1793,marcus.garrett@yahoo.com,41999 Martin Lights Suite 121,New York,New York,10701,2023-09-22,landlord
1037,Cindy,Garcia,male,1963-10-24,967-154-3281,cindy.garcia@outlook.com,41363 Perez Landing,Yonkers,New York,12301,2021-06-16,buyer
1038,Erik,Thomas,male,1971-12-13,890-259-4976,erik.thomas@yahoo.com,762 Smith Burg Suite 485,Mount Vernon,New York,13501,2021-03-29,landlord
1039,Melissa,Williams,male,1946-12-08,438-183-1989,melissa.williams@hotmail.com,2612 Joe Inlet,New Rochelle,New York,13501,2020-08-23,renter
1040,Henry,Rodriguez,female,1983-05-22,783-694-7773,henry.rodriguez@hotmail.com,97916 Kelly Branch,Buffalo,New York,13501,2021-02-17,buyer
1041,Angela,Mendez,male,2003-05-14,240-292-4354,angela.mendez@outlook.com,47519 Tracey Pike Apt. 967,Schenectady,New York,13201,2020-12-06,renter
1042,Monica,Mccarty,female,2002-11-08,764-431-8624,monica.mccarty@gmail.com,738 Charles Isle,Syracuse,New York,13201,2022-05-29,seller
1043,David,Scott,male,1990-07-03,245-705-1622,david.scott@yahoo.com,20510 Kimberly Land,Yonkers,New York,12301,2024-03-12,seller
1044,Angela,Montes,male,1973-04-07,670-701-2445,angela.montes@gmail.com,835 Ware Roads Suite 565,Rochester,New York,10801,2024-06-10,seller
1045,Valerie,Adams,male,1961-11-30,123-357-1442,valerie.adams@yahoo.com,598 Roberson Causeway Apt. 592,Buffalo,New York,10550,2022-08-21,buyer
1046,Jade,Zamora,female,1997-08-22,719-851-1771,jade.zamora@outlook.com,980 Jennifer Brooks,Mount Vernon,New York,10701,2023-04-08,seller
1047,Teresa,Taylor,male,1936-01-16,807-244-2655,teresa.taylor@gmail.com,815 Christopher Squares,Syracuse,New York,12201,2020-12-15,renter
1048,Diana,Cook,male,1983-03-13,126-977-6579,diana.cook@gmail.com,6165 Smith Coves Suite 020,Yonkers,New York,12301,2023-09-20,buyer
1049,Savannah,Henderson,female,1959-06-19,995-167-1999,savannah.henderson@gmail.com,166 Christine Street Apt. 861,New York,New York,14602,2021-02-15,buyer
1050,Dawn,Gallagher,female,2004-10-06,783-498-8424,dawn.gallagher@gmail.com,9601 Mendoza Heights Apt. 440,Syracuse,New York,13501,2020-09-15,seller
1051,Todd,Morris,male,1935-01-10,849-354-1446,todd.morris@hotmail.com,5438 Katherine Groves,Schenectady,New York,10550,2020-12-10,landlord
1052,Alexander,Crawford,male,1981-12-19,577-738-1751,alexander.crawford@gmail.com,5497 Miller Prairie,Rochester,New York,14201,2024-01-31,buyer
1053,Alan,Burke,male,1954-11-15,752-522-8810,alan.burke@gmail.com,930 Eric Ports,Yonkers,New York,14602,2022-11-20,landlord
1054,Mary,Mclaughlin,female,1974-11-29,583-691-9594,mary.mclaughlin@yahoo.com,7306 Denise Forges Suite 731,Syracuse,New York,14201,2020-05-04,buyer
1055,Jeremiah,Harvey,female,1939-01-16,672-647-4578,jeremiah.harvey@yahoo.com,54225 Rachael Union,Yonkers,New York,14201,2022-10-03,landlord
1056,Jennifer,Bauer,male,1986-08-19,458-487-6254,jennifer.bauer@outlook.com,29561 Maxwell Rapids,New York,New York,13501,2023-12-01,buyer
1057,John,Martin,male,1934-05-21,165-361-8484,john.martin@hotmail.com,771 Lee Forest Suite 166,Albany,New York,10701,2023-07-16,renter
1058,Thomas,Price,male,1987-05-05,992-614-4373,thomas.price@gmail.com,39101 Hernandez Mountains Suite 116,Schenectady,New York,10701,2022-12-26,buyer
1059,Frank,Tyler,female,1975-12-05,560-307-9482,frank.tyler@hotmail.com,77243 Daniel Trail,Rochester,New York,14602,2020-11-27,seller
1060,Adam,Hopkins,female,1961-03-03,189-867-6747,adam.hopkins@outlook.com,073 Beverly Burg Apt. 689,Schenectady,New York,10701,2022-06-20,seller
1061,Alexandra,Villegas,male,1940-05-29,700-288-5874,alexandra.villegas@gmail.com,4264 Montoya Harbor Suite 423,Schenectady,New York,13201,2021-02-05,buyer
1062,Ashley,Cruz,female,2002-10-25,177-982-3352,ashley.cruz@yahoo.com,1817 Albert Mission Suite 461,New Rochelle,New York,10801,2020-05-17,landlord
1063,Tracy,Adams,female,1970-10-23,584-193-4071,tracy.adams@gmail.com,349 Williams Haven Apt. 961,New York,New York,10801,2020-08-02,renter
1064,Anna,Kelly,male,1989-10-21,269-780-1917,anna.kelly@outlook.com,83299 Frost View Suite 479,New York,New York,10001,2022-12-24,buyer
1065,Latoya,Valentine,male,1948-07-14,280-970-6004,latoya.valentine@yahoo.com,83604 Bruce Green Suite 790,New York,New York,12301,2022-07-17,buyer
1066,Erica,Farrell,male,1957-03-19,811-239-5849,erica.farrell@outlook.com,78900 Smith Cliffs,New Rochelle,New York,10701,2022-11-07,seller
1067,David,Logan,male,1986-04-06,584-468-1079,david.logan@yahoo.com,8651 Foley Lodge,Rochester,New York,12301,2022-10-24,seller
1068,Amy,Owen,male,1983-02-07,343-977-3618,amy.owen@gmail.com,4237 Alex Roads,New York,New York,10701,2021-02-28,landlord
1069,Elizabeth,Thompson,female,1998-06-01,789-898-5097,elizabeth.thompson@outlook.com,41402 Matthew Light Suite 982,Schenectady,New York,10001,2022-08-19,seller
1070,Jonathan,Marquez,female,1949-11-12,189-719-2298,jonathan.marquez@hotmail.com,983 Darren Mill Apt. 251,Rochester,New York,12301,2023-04-06,buyer
1071,Stephen,Ellis,male,1982-01-18,953-416-8917,stephen.ellis@outlook.com,33039 Hardin Overpass Suite 974,New York,New York,10701,2020-03-02,landlord
1072,Mario,Cowan,female,1939-01-02,193-848-5002,mario.cowan@yahoo.com,171 Flores Gardens Suite 686,Albany,New York,10001,2021-03-19,renter
1073,Christopher,Sanchez,female,1961-04-08,644-161-5922,christopher.sanchez@outlook.com,9033 Jaclyn Lodge,Yonkers,New York,10701,2020-12-31,landlord
1074,Andrew,Parker,female,2003-05-07,484-319-2836,andrew.parker@yahoo.com,548 Bradley Island,New York,New York,10701,2022-10-20,renter
1075,Ian,Hays,female,1975-07-20,581-781-6703,ian.hays@gmail.com,01184 Matthew Crossing Apt. 867,New York,New York,10550,2023-03-24,renter
1076,Dennis,Wagner,male,1990-09-18,656-696-8883,dennis.wagner@outlook.com,259 Brian Manor,New York,New York,10001,2023-11-16,landlord
1077,Nancy,Orr,male,1973-12-19,517-804-1829,nancy.orr@yahoo.com,96417 Bailey Curve Suite 507,Yonkers,New York,10801,2021-11-30,renter
1078,Jonathan,Lee,male,1953-12-28,813-801-1295,jonathan.lee@yahoo.com,0319 Clark Parkways,New York,New York,14201,2020-03-17,buyer
1079,Elizabeth,Rodriguez,female,1953-08-20,521-959-3442,elizabeth.rodriguez@yahoo.com,32150 Berry Crossing Suite 112,Utica,New York,12201,2020-08-14,buyer
1080,Michael,Cooper,male,2002-11-05,171-791-7886,michael.cooper@gmail.com,399 Jose Crossing Suite 051,Albany,New York,14201,2023-03-25,renter
1081,Gabriel,Oliver,female,1942-03-27,642-953-6078,gabriel.oliver@yahoo.com,1984 Larsen Mountains,Buffalo,New York,13201,2020-12-22,landlord
1082,Anthony,Boyd,female,1976-07-17,575-834-6343,anthony.boyd@outlook.com,6823 Mcgee Spur Apt. 933,Yonkers,New York,10701,2022-05-31,buyer
1083,Paul,Walker,male,1934-07-16,740-449-6306,paul.walker@hotmail.com,85989 Figueroa Station Apt. 458,Schenectady,New York,12301,2022-08-31,buyer
1084,Elizabeth,Fox,female,1975-02-11,783-300-7276,elizabeth.fox@outlook.com,6243 Smith Crossroad,New York,New York,10701,2021-12-12,buyer
1085,Norma,Moss,male,2000-01-19,290-621-2906,norma.moss@gmail.com,9686 Wood Port,New Rochelle,New York,13201,2022-05-19,seller
1086,Kelsey,Howard,male,1988-04-23,270-805-2413,kelsey.howard@gmail.com,868 Lane Drives,Mount Vernon,New York,13501,2021-10-11,buyer
1087,John,Lee,male,1983-08-24,981-263-5414,john.lee@gmail.com,587 Keith Branch,Schenectady,New York,10550,2022-04-27,seller
1088,Steve,Cowan,female,2004-08-21,264-205-9273,steve.cowan@outlook.com,291 Garcia Walks Suite 038,Utica,New York,12201,2020-03-06,landlord
1089,Morgan,Boyd,female,1936-05-20,777-805-6633,morgan.boyd@yahoo.com,346 Doyle Forges Suite 254,Yonkers,New York,12201,2022-01-17,renter
1090,James,Walker,male,1942-06-27,727-658-5263,james.walker@gmail.com,291 Jasmine Passage Suite 840,Utica,New York,13201,2024-02-18,buyer
1091,William,Olson,male,1949-03-19,537-624-1480,william.olson@outlook.com,0604 Morris Villages Suite 473,Buffalo,New York,10550,2022-04-08,landlord
1092,Stephanie,Torres,male,2005-07-25,254-837-5912,stephanie.torres@yahoo.com,749 York Lake Apt. 075,Syracuse,New York,14201,2022-04-23,landlord
1093,Jennifer,Williams,male,1956-07-10,653-173-8171,jennifer.williams@outlook.com,6026 Melinda Glens,New Rochelle,New York,12201,2021-07-11,landlord
1094,Christine,Adams,female,1951-03-16,571-627-1622,christine.adams@gmail.com,77433 Michael Tunnel,Yonkers,New York,12301,2022-10-13,renter
1095,Renee,Murphy,male,1986-07-09,561-828-2075,renee.murphy@yahoo.com,998 Webb Heights,Buffalo,New York,12201,2023-01-13,landlord
1096,Joshua,Vargas,female,1993-01-18,586-375-7083,joshua.vargas@outlook.com,663 Yang Port Apt. 883,New York,New York,14602,2020-05-31,seller
1097,Amy,Cantrell,female,1980-08-15,317-961-2862,amy.cantrell@gmail.com,3465 Delgado Tunnel Apt. 154,Rochester,New York,14602,2022-10-29,landlord
1098,Morgan,Pittman,female,1982-10-10,870-738-9249,morgan.pittman@outlook.com,5616 Charles Crossroad,Albany,New York,13501,2020-09-07,seller
1099,Eric,Fisher,female,1934-06-30,602-964-6004,eric.fisher@hotmail.com,4447 Casey Divide Suite 182,Schenectady,New York,14201,2022-12-03,renter
1100,Eric,Warren,male,1974-07-10,239-278-8251,eric.warren@hotmail.com,1588 Stephens Expressway,New Rochelle,New York,12201,2023-01-26,landlord
1101,Phillip,Garcia,female,1986-04-15,105-957-9248,phillip.garcia@outlook.com,884 Hailey Road,Yonkers,New York,14201,2020-05-29,renter
1102,Diane,Benjamin,male,1970-02-23,952-890-7787,diane.benjamin@gmail.com,028 Virginia Highway Apt. 560,Yonkers,New York,12201,2021-09-10,landlord
1103,Alexander,Davis,male,1957-01-23,609-789-6829,alexander.davis@outlook.com,9629 Miles Run Apt. 868,Yonkers,New York,10701,2021-09-03,buyer
1104,Ronald,Williams,female,1989-04-08,963-640-1245,ronald.williams@outlook.com,6248 Hubbard Ridge Suite 473,Schenectady,New York,13201,2023-03-31,seller
1105,Deborah,Hudson,male,2000-05-12,280-368-6689,deborah.hudson@yahoo.com,421 Perez Mountain,New Rochelle,New York,13201,2022-08-20,buyer
1106,Jared,Rodriguez,female,1967-01-23,515-210-5461,jared.rodriguez@gmail.com,577 Mann Springs,Albany,New York,12301,2022-07-30,seller
1107,Charles,Stevens,male,1990-11-29,798-105-7207,charles.stevens@outlook.com,4886 Pena Roads,Schenectady,New York,10001,2022-06-24,buyer
1108,Kelly,Johnson,female,2005-07-01,186-435-7752,kelly.johnson@hotmail.com,967 Jessica Ramp,Albany,New York,10701,2022-08-21,landlord
1109,Daniel,Sullivan,female,1953-01-10,157-742-3106,daniel.sullivan@outlook.com,060 Jason Points Apt. 161,Rochester,New York,10001,2021-04-27,landlord
1110,Megan,Johnson,female,1984-03-21,604-447-3610,megan.johnson@gmail.com,14633 Montoya Crossing,Schenectady,New York,10550,2022-10-15,seller
1111,Kristin,Smith,female,2000-08-30,316-745-6762,kristin.smith@hotmail.com,1938 Smith Divide Suite 695,New Rochelle,New York,10001,2022-02-03,landlord
1112,Emily,Lewis,male,2002-03-18,330-372-9292,emily.lewis@outlook.com,8789 Joseph River Apt. 355,Buffalo,New York,13201,2023-09-27,buyer
1113,Kelly,Hoffman,male,1977-05-27,224-242-2884,kelly.hoffman@hotmail.com,814 Steele Path Suite 243,Rochester,New York,10701,2023-12-18,landlord
1114,Amy,Foster,male,1968-11-06,233-768-1719,amy.foster@gmail.com,287 Todd Cove,New York,New York,10801,2022-07-19,landlord
1115,Eric,Cervantes,female,1961-10-01,504-712-9093,eric.cervantes@yahoo.com,29344 Becky Manor Suite 848,Utica,New York,12201,2020-03-24,buyer
1116,Nicholas,Smith,male,1949-10-03,560-378-1344,nicholas.smith@gmail.com,90777 Kaufman Inlet,Syracuse,New York,10001,2021-02-25,renter
1117,Michael,Jones,female,1939-04-19,878-270-5698,michael.jones@hotmail.com,30453 Paul Curve,Rochester,New York,12301,2022-06-02,seller
1118,Joshua,Wright,male,1985-12-31,843-493-3114,joshua.wright@hotmail.com,70380 Kenneth Keys Suite 859,Utica,New York,14201,2020-09-17,renter
1119,Heather,Burns,male,1956-01-13,551-941-7559,heather.burns@gmail.com,235 Brandon Parks,New Rochelle,New York,10701,2021-09-08,landlord
1120,Joshua,Skinner,male,1992-06-09,901-145-7788,joshua.skinner@yahoo.com,4990 Caitlin Avenue,New Rochelle,New York,10001,2021-06-06,buyer
1121,Kristi,Wise,male,1959-03-13,430-672-2834,kristi.wise@yahoo.com,10377 Smith Crossroad,Utica,New York,12201,2023-04-15,buyer
1122,Amy,Ibarra,male,1981-05-16,548-126-4959,amy.ibarra@hotmail.com,164 Bennett Shoals Suite 113,Rochester,New York,10801,2024-01-05,renter
1123,Christopher,Padilla,male,1949-08-20,132-388-6335,christopher.padilla@hotmail.com,90909 Pearson Harbor Apt. 842,Buffalo,New York,12301,2021-01-29,renter
1124,Kathryn,Jones,male,1997-04-03,637-746-2057,kathryn.jones@hotmail.com,1924 Rodriguez Orchard Suite 455,New Rochelle,New York,10801,2021-07-23,buyer
1125,Brandon,Martin,female,1992-10-03,437-804-1208,brandon.martin@yahoo.com,94095 Murphy Gateway,Yonkers,New York,10701,2020-08-23,buyer
1126,Suzanne,Stokes,male,1997-09-22,133-369-2451,suzanne.stokes@yahoo.com,04047 Amy Flats Suite 216,New Rochelle,New York,13501,2022-11-20,landlord
1127,Daniel,Barrett,female,2001-08-16,713-265-5000,daniel.barrett@gmail.com,649 Katherine Trail,Syracuse,New York,10001,2021-12-18,landlord
1128,Christopher,Carr,female,1938-08-14,941-303-7527,christopher.carr@yahoo.com,872 Jordan Shore,Yonkers,New York,14602,2021-07-30,renter
1129,Leonard,Beard,female,1956-09-25,648-136-7766,leonard.beard@outlook.com,171 Fuller Lane,Albany,New York,13501,2022-03-26,landlord
1130,Alison,Mayer,female,2001-06-20,681-566-7417,alison.mayer@outlook.com,77006 Jacobs Field,Albany,New York,10001,2023-07-25,seller
1131,Charles,Carroll,female,1974-08-11,191-541-9436,charles.carroll@gmail.com,201 Horton Grove Suite 765,Schenectady,New York,10001,2023-04-11,landlord
1132,Ryan,Ray,male,1944-04-08,337-908-8028,ryan.ray@outlook.com,61414 Danielle Way Suite 899,Rochester,New York,10801,2021-11-03,buyer
1133,James,Dorsey,female,1950-10-29,219-601-5825,james.dorsey@yahoo.com,509 Smith Pass,Albany,New York,14201,2020-04-21,seller
1134,Paige,Acevedo,female,1968-10-07,925-175-4074,paige.acevedo@yahoo.com,588 Miller Roads Suite 546,Utica,New York,12301,2022-11-01,seller
1135,Tracy,Walker,male,1995-07-08,125-580-3679,tracy.walker@gmail.com,99009 Hudson Inlet,Schenectady,New York,12301,2022-08-29,landlord
1136,Andrew,Boyd,male,1993-07-13,743-176-4890,andrew.boyd@yahoo.com,5875 Simpson Creek,Syracuse,New York,12301,2020-12-05,seller
1137,Melissa,Lopez,male,1961-11-01,664-111-2180,melissa.lopez@hotmail.com,58732 Ruiz Courts Apt. 036,Yonkers,New York,12301,2022-04-12,buyer
1138,Richard,Taylor,female,1979-12-24,892-472-2312,richard.taylor@gmail.com,35307 Thomas Trafficway Suite 425,Schenectady,New York,12201,2024-01-01,seller
1139,Larry,Williams,female,1942-11-15,595-555-2122,larry.williams@hotmail.com,25423 Lindsey Landing,Rochester,New York,13201,2024-05-10,buyer
1140,Victoria,Young,male,1993-01-28,758-163-1375,victoria.young@outlook.com,95146 Jessica Plains,Mount Vernon,New York,12301,2020-01-05,seller
1141,Kelly,Hale,male,1967-06-02,893-434-3930,kelly.hale@outlook.com,730 Flores Highway Apt. 187,Albany,New York,13501,2021-01-03,renter
1142,Paula,Henderson,male,1938-03-24,276-646-7707,paula.henderson@yahoo.com,45671 Danny Road Suite 017,Albany,New York,10701,2021-11-22,landlord
1143,Joseph,Roberts,female,1995-07-27,488-713-7400,joseph.roberts@outlook.com,56304 Charles Mount Suite 585,Schenectady,New York,13201,2020-03-23,seller
1144,Megan,Hudson,male,1941-02-01,624-523-3635,megan.hudson@gmail.com,5394 Stephen Islands Suite 252,New Rochelle,New York,10550,2022-02-10,renter
1145,Michael,Marsh,female,1943-02-02,127-575-3957,michael.marsh@hotmail.com,69694 Harmon Squares Apt. 050,Rochester,New York,10701,2022-06-29,renter
1146,Robin,Mitchell,female,2003-03-09,414-212-5695,robin.mitchell@yahoo.com,91361 John Crossroad Apt. 487,Syracuse,New York,10550,2022-02-28,buyer
1147,Marc,Carter,male,1936-08-08,624-607-5917,marc.carter@outlook.com,3708 Lauren Divide,Mount Vernon,New York,10801,2023-11-28,landlord
1148,Craig,Benitez,male,1970-09-07,960-291-8476,craig.benitez@outlook.com,258 Dougherty Ways Apt. 981,Yonkers,New York,10701,2020-04-13,renter
1149,William,Miller,female,1953-03-20,917-798-5198,william.miller@yahoo.com,87753 Sanchez Circles Apt. 004,Albany,New York,14602,2021-10-21,landlord
1150,Sharon,Gonzales,male,1987-05-04,614-570-9731,sharon.gonzales@yahoo.com,76528 Bradshaw Street,New Rochelle,New York,10801,2020-05-28,buyer
1151,Andrea,Brown,female,1945-05-08,350-408-8142,andrea.brown@hotmail.com,2124 Lee Street,Syracuse,New York,12201,2023-08-14,buyer
1152,Christopher,Gibson,female,1941-07-05,797-672-3044,christopher.gibson@hotmail.com,24578 Brittney Landing,New Rochelle,New York,10701,2023-06-10,landlord
1153,Amanda,Clark,female,1986-04-17,165-782-4156,amanda.clark@yahoo.com,744 Tonya Overpass Apt. 961,Yonkers,New York,12301,2023-01-14,buyer
1154,Brandi,Diaz,female,1968-03-25,988-180-6942,brandi.diaz@yahoo.com,19115 Desiree Terrace Apt. 096,Albany,New York,14602,2023-03-28,buyer
1155,Brian,Ramsey,male,1946-04-12,441-279-2077,brian.ramsey@hotmail.com,01290 Price Vista Suite 757,Schenectady,New York,10001,2022-01-04,renter
1156,James,Jones,male,1963-08-13,411-126-9107,james.jones@gmail.com,7159 Catherine Ramp Apt. 695,New York,New York,13201,2023-04-14,landlord
1157,Jennifer,Flores,male,1937-09-17,677-400-3236,jennifer.flores@hotmail.com,46210 Matthew Courts Apt. 788,Rochester,New York,10550,2023-09-11,buyer
1158,Anthony,Franco,female,1947-11-29,737-234-7096,anthony.franco@outlook.com,37869 Carter Square,Buffalo,New York,12301,2022-11-10,renter
1159,Kenneth,Freeman,female,1989-03-25,917-721-6595,kenneth.freeman@hotmail.com,8387 Atkinson Manors Suite 790,Yonkers,New York,14602,2023-10-27,landlord
1160,Alison,Collins,male,1938-11-20,450-251-6938,alison.collins@gmail.com,518 Stacey Cove,New York,New York,12301,2024-04-05,seller
1161,Allison,Harris,female,2001-04-11,234-648-8479,allison.harris@yahoo.com,171 Khan Knoll Apt. 153,Syracuse,New York,13201,2022-05-08,seller
1162,Donald,Jimenez,female,1944-09-06,301-930-4041,donald.jimenez@hotmail.com,553 Whitney Circles Suite 911,New York,New York,13201,2021-07-11,renter
